killer,killer_location_x,killer_location_y,victim,victim_location_x,victim_location_y,time,match_id,map_name,weapon_used,cluster_5,kill_place,team_rank,cluster_4
VLG_Spear,285137.9688,398920.7813,STA_Hwarang,281241.1875,399859.1875,2020-05-09T09:52:24.245Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapBizonPP19_C,0,16.0,15.0,0
FPC_Americano,421430.4688,356349.3125,DWG_mickey,420720.5313,359528.0625,2020-05-09T09:52:30.697Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapHK416_C,0,23.0,5.0,0
VLG_DAEVA,281897.9688,397551.4688,LVG_Sparrow,279488.5313,396442.3438,2020-05-09T09:52:37.781Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapHK416_C,0,17.0,15.0,0
DWG_CRIS,420484.2188,355829.4063,FPC_Americano,424963.8438,355337.7188,2020-05-09T09:52:39.539Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapFNFal_C,0,34.0,14.0,0
OPGG_Dumbo,241651.0,435860.7813,VSG_Menteul,230418.75,434096.3438,2020-05-09T09:53:52.806Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapFNFal_C,0,27.0,9.0,0
FPC_miha,396680.3438,308214.4063,DWG_CRIS,394971.4375,316071.5313,2020-05-09T09:53:53.601Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapFNFal_C,0,11.0,5.0,0
DNW_CheongGak,291858.875,348208.0625,VLG_DAEVA,291194.625,349234.0938,2020-05-09T09:56:52.953Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapHK416_C,0,5.0,8.0,0
DNW_Raeng,289988.6563,349634.1875,VLG_Spear,289577.8125,348158.0,2020-05-09T09:56:55.008Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,PlayerMale_A_C,0,13.0,8.0,0
DNW_Raeng,290020.4688,349619.1563,VLG_PLIKHE,289890.4375,347112.9063,2020-05-09T09:56:55.022Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapHK416_C,0,13.0,8.0,0
LVG_Kali,264442.8125,388094.1875,OPGG_Ayoh,262323.875,366711.9063,2020-05-09T09:56:58.571Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapSKS_C,0,21.0,3.0,0
DWG_DoYa,339029.7813,381604.75,AF_R0wha,341095.4063,378212.5,2020-05-09T10:03:47.155Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,ProjGrenade_C,0,33.0,14.0,0
WCS_WaterGun,323802.2813,394462.625,AF_Shadow,319694.3125,383863.5,2020-05-09T10:03:56.010Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapFNFal_C,0,31.0,13.0,0
AF_NN,332886.4375,378022.125,DWG_DoYa,339222.0625,381416.7188,2020-05-09T10:04:06.654Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapHK416_C,0,30.0,12.0,0
WCS_Piky,331352.6875,386697.625,AF_NN,332229.0938,379152.75,2020-05-09T10:04:15.596Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapSKS_C,0,15.0,13.0,0
AF_Daengchae,326646.6875,378914.7188,WCS_EEND,334742.6875,388046.125,2020-05-09T10:04:27.728Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,PlayerFemale_A_C,0,14.0,12.0,0
DWG_Corn,334639.4375,382365.0,WCS_Hanya,328095.7188,381231.3125,2020-05-09T10:04:39.562Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapSKS_C,0,32.0,14.0,0
FPC_miha,287537.0313,355116.7188,WCS_WaterGun,315305.8125,379121.5,2020-05-09T10:04:55.355Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapMk14_C,0,11.0,5.0,0
WCS_Piky,327007.8125,380238.6563,DWG_Corn,332502.5625,379136.0,2020-05-09T10:04:58.802Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapHK416_C,0,15.0,13.0,0
OPGG_Silky,275455.4375,311254.375,WNS_xBellka,276022.9063,322370.1875,2020-05-09T10:04:59.741Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapM24_C,0,26.0,9.0,0
OPGG_int,273357.6875,320601.5938,WNS_UNnamde,274511.2813,320411.7188,2020-05-09T10:05:30.833Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapBerylM762_C,0,6.0,9.0,0
AF_Daengchae,321252.8125,377279.8438,WCS_Piky,324189.0625,375718.4063,2020-05-09T10:05:37.035Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapHK416_C,0,14.0,12.0,0
WNS_Hyeok,267470.5313,335924.3125,OPGG_Dumbo,265983.6875,334188.0313,2020-05-09T10:06:25.937Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,PlayerFemale_A_C,0,29.0,11.0,0
T1_Akad,296765.125,360709.0625,AF_Daengchae,256771.5781,342607.5,2020-05-09T10:06:42.072Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapFNFal_C,0,28.0,10.0,0
emT_Draft,231040.0938,346153.625,GRF_Asura,229672.0781,346898.5313,2020-05-09T10:06:58.728Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapHK416_C,0,4.0,4.0,0
VSG_Starlord,241544.4531,358919.1875,GRF_2heart,226035.5156,359943.4688,2020-05-09T10:07:01.237Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapFNFal_C,0,25.0,7.0,0
OPGG_int,271331.875,328798.7813,WNS_FLUX,271638.7813,327192.375,2020-05-09T10:07:10.223Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapBerylM762_C,0,6.0,9.0,0
GRF_2tap,219916.8906,354432.4375,emT_Alphaca,219376.4375,356707.4063,2020-05-09T10:07:17.745Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapHK416_C,0,24.0,6.0,0
GRF_Minsung,216213.1563,365333.4063,emT_LeClo,216358.3594,354862.125,2020-05-09T10:07:28.485Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,BattleRoyaleModeController_Def_C,0,12.0,6.0,0
emT_seoul,229359.75,338320.4375,GRF_2tap,229704.0938,342603.5,2020-05-09T10:08:00.346Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapSCAR-L_C,0,3.0,4.0,0
FPC_Cross,268021.625,335843.9063,WNS_Hyeok,268838.9063,334955.0,2020-05-09T10:08:36.163Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapSCAR-L_C,0,22.0,5.0,0
ENT_kAyle,273820.1563,349228.9063,LVG_Kali,267416.3438,383235.6875,2020-05-09T10:08:51.752Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapFNFal_C,0,7.0,1.0,0
DNW_CheongGak,289889.8438,351353.1875,T1_Akad,287057.7188,361076.9063,2020-05-09T10:08:52.640Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapFNFal_C,0,5.0,8.0,0
OPGG_int,268947.5938,334529.5,FPC_YAYAVA,268684.9375,334144.5313,2020-05-09T10:08:58.353Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapAK47_C,0,6.0,9.0,0
LVG_ZeniTh,269640.7813,378765.2188,T1_Adder,287259.75,355670.75,2020-05-09T10:09:02.591Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapSKS_C,0,9.0,3.0,0
LVG_ZeniTh,269645.125,378759.5,T1_JeffLocka,287433.4688,355303.7813,2020-05-09T10:09:08.924Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapSCAR-L_C,0,9.0,3.0,0
DNW_CheongGak,289467.3438,351839.9063,T1_Rex,284712.125,355704.3438,2020-05-09T10:09:13.889Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,ProjGrenade_C,0,5.0,8.0,0
OPGG_Silky,268297.9375,333688.5313,OPGG_int,269021.0625,334492.2188,2020-05-09T10:09:53.637Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,PlayerFemale_A_C,0,26.0,9.0,0
emT_Draft,254516.0938,328462.625,OPGG_Silky,268314.5,331667.5,2020-05-09T10:09:57.879Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapMini14_C,0,4.0,4.0,0
APK_NEFiEX,241144.1719,362337.7813,VSG_Starlord,244249.0156,359615.1563,2020-05-09T10:10:13.649Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapHK416_C,0,2.0,2.0,0
APK_Rain1ng,247972.5156,360650.3125,VSG_WICK2D,247248.0313,360491.2813,2020-05-09T10:10:31.460Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapHK416_C,0,19.0,2.0,0
ENT_Seongjang,284216.4375,351202.4688,DNW_DG98,278115.9063,338156.5938,2020-05-09T10:10:31.605Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,PlayerFemale_A_C,0,18.0,1.0,0
ENT_Under,274139.5313,342897.4688,DNW_Rage,279839.8125,346370.625,2020-05-09T10:10:31.617Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,PlayerFemale_A_C,0,1.0,1.0,0
ENT_indigo,280205.7188,351080.2188,DNW_CheongGak,278184.9688,342935.1875,2020-05-09T10:10:31.627Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,PlayerFemale_A_C,0,8.0,1.0,0
ENT_Under,274138.0625,342900.1875,DNW_Raeng,284017.3438,347550.3438,2020-05-09T10:10:31.637Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapSKS_C,0,1.0,1.0,0
LVG_Dowon,265502.7188,371540.875,ENT_Seongjang,283493.2188,351751.0313,2020-05-09T10:10:32.263Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapSCAR-L_C,0,10.0,3.0,0
LVG_Dowon,265603.4375,371478.625,ENT_indigo,281091.5313,349842.75,2020-05-09T10:10:37.716Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapM16A4_C,0,10.0,3.0,0
GRF_Minsung,242392.5,347346.3438,VSG_Hulk,243447.1719,359408.2813,2020-05-09T10:10:56.084Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapSKS_C,0,12.0,6.0,0
emT_Draft,250117.1875,339517.125,FPC_miha,267735.0625,334490.1875,2020-05-09T10:11:27.373Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapMini14_C,0,4.0,4.0,0
emT_seoul,250760.3281,343778.5938,GRF_Minsung,246633.2344,344523.1875,2020-05-09T10:11:50.614Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapHK416_C,0,3.0,4.0,0
emT_seoul,256484.6406,342558.7188,LVG_Dowon,265410.4688,371575.0313,2020-05-09T10:12:48.970Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,PlayerFemale_A_C,0,3.0,4.0,0
APK_NEFiEX,250884.8906,364086.2813,FPC_Cross,259536.0938,340147.1563,2020-05-09T10:13:25.562Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapFNFal_C,0,2.0,2.0,0
APK_Hwan2da,250681.2344,355145.9063,emT_Draft,252161.8125,348671.5,2020-05-09T10:13:47.832Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapHK416_C,0,20.0,2.0,0
APK_NEFiEX,254066.2188,365464.5625,emT_seoul,257651.5313,347637.125,2020-05-09T10:14:07.438Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapFNFal_C,0,2.0,2.0,0
ENT_Under,269211.4375,355090.125,APK_Hwan2da,253507.6406,357177.9063,2020-05-09T10:14:30.351Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapFNFal_C,0,1.0,1.0,0
ENT_Under,269266.1563,355146.5938,APK_Rain1ng,254558.8594,351370.5938,2020-05-09T10:14:49.981Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,PlayerFemale_A_C,0,1.0,1.0,0
APK_NEFiEX,259373.7813,369094.5625,LVG_ZeniTh,263695.0,367230.5,2020-05-09T10:15:14.568Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,WeapHK416_C,0,2.0,2.0,0
ENT_kAyle,270849.6875,359666.7813,APK_KIMGONI,256989.6406,365321.3438,2020-05-09T10:15:41.937Z,bad3416a-1efb-46a7-80a1-39a34e4c2ad5,Baltic_Main,PlayerMale_A_C,0,7.0,1.0,0
FPC_Cross,561580.8125,389413.1563,VLG_Spear,558537.5625,397622.3125,2020-05-09T09:10:53.350Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapFNFal_C,2,6.0,13.0,1
FPC_miha,559547.9375,376821.875,VLG_PLIKHE,561429.6875,379756.0625,2020-05-09T09:10:53.964Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,29.0,13.0,1
FPC_Cross,560097.4375,388636.7813,VLG_Hikari,562128.375,383157.75,2020-05-09T09:11:00.153Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,6.0,13.0,1
DNW_Rage,589469.375,288853.8125,T1_JeffLocka,589945.25,288627.5313,2020-05-09T09:11:59.429Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,32.0,14.0,1
WCS_WaterGun,576671.0625,461145.5938,OPGG_Ayoh,576497.6875,461141.6563,2020-05-09T09:12:22.451Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,22.0,8.0,1
T1_Rex,589825.1875,288976.6563,DNW_Rage,590100.8125,289168.875,2020-05-09T09:12:28.923Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapBerylM762_C,2,34.0,16.0,1
DNW_Raeng,587887.625,290828.4375,T1_Akad,591353.1875,291472.875,2020-05-09T09:12:31.118Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,PlayerFemale_A_C,2,12.0,14.0,1
DNW_Raeng,587710.75,290069.2188,T1_Adder,589893.625,289914.3438,2020-05-09T09:12:31.129Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,PlayerFemale_A_C,2,12.0,14.0,1
DNW_DG98,589559.375,288818.875,T1_Rex,590063.125,289138.2813,2020-05-09T09:12:31.139Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,30.0,14.0,1
WNS_xBellka,472721.2188,249700.7969,DWG_CRIS,474720.8438,250216.3906,2020-05-09T09:12:45.442Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,23.0,9.0,1
FPC_Cross,579368.3125,392043.0,WCS_EEND,570095.4375,397366.0,2020-05-09T09:19:34.867Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapFNFal_C,2,6.0,13.0,1
GRF_Minsung,612931.625,398889.5625,AF_NN,614816.9375,400207.2813,2020-05-09T09:21:15.402Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,10.0,10.0,1
GRF_2tap,596996.9375,418423.3438,WCS_Piky,594181.625,419057.3438,2020-05-09T09:21:25.642Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,PlayerFemale_A_C,2,25.0,10.0,1
WCS_Hanya,576045.5,396811.625,FPC_Cross,580646.75,396829.0313,2020-05-09T09:21:35.439Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapAK47_C,2,8.0,8.0,1
WCS_Hanya,576045.5,396811.625,FPC_miha,579655.4375,396692.0,2020-05-09T09:21:36.054Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapAK47_C,2,8.0,8.0,1
FPC_YAYAVA,580733.8125,382833.0625,WCS_WaterGun,576374.125,389014.7813,2020-05-09T09:21:49.156Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapMini14_C,2,28.0,13.0,1
APK_NEFiEX,636301.8125,370301.625,AF_R0wha,625566.625,393991.4375,2020-05-09T09:21:53.011Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapFNFal_C,2,3.0,4.0,1
DWG_mickey,601151.375,266940.7813,emT_Alphaca,605680.0625,267996.0313,2020-05-09T09:21:58.598Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,21.0,7.0,1
VSG_Hulk,589901.4375,288398.7813,DWG_Corn,598013.5625,266241.75,2020-05-09T09:21:59.308Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapFNFal_C,2,1.0,1.0,1
GRF_Minsung,619818.125,389078.0625,AF_Daengchae,619361.875,393486.3438,2020-05-09T09:22:10.759Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,10.0,10.0,1
AF_Shadow,625351.625,400061.7188,GRF_2heart,622832.8125,401614.7813,2020-05-09T09:22:12.322Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,33.0,15.0,1
DNW_CheongGak,617735.4375,307913.75,OPGG_Dumbo,618638.25,308281.2188,2020-05-09T09:22:14.482Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,31.0,14.0,1
LVG_Kali,568540.3125,349489.4063,FPC_YAYAVA,555957.0625,353494.8125,2020-05-09T09:22:18.856Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,19.0,6.0,1
OPGG_int,618918.0,303851.7813,DNW_CheongGak,617572.75,309046.0313,2020-05-09T09:22:33.013Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapSCAR-L_C,2,2.0,3.0,1
emT_seoul,610688.875,268216.0625,DWG_mickey,607578.25,266339.0313,2020-05-09T09:22:48.116Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,BP_MolotovFireDebuff_C,2,15.0,2.0,1
OPGG_int,619282.1875,303340.125,DNW_Raeng,617161.8125,308452.0938,2020-05-09T09:22:51.154Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,PlayerFemale_A_C,2,2.0,3.0,1
OPGG_int,617008.375,308297.625,DNW_DG98,618118.875,308891.2188,2020-05-09T09:22:51.166Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,BP_MolotovFireDebuff_C,2,2.0,3.0,1
WNS_FLUX,544373.1875,307723.9063,STA_Hwarang,546286.625,306610.5625,2020-05-09T09:22:51.223Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,24.0,9.0,1
VSG_WICK2D,595565.125,300671.9375,FPC_Americano,591997.625,303043.2188,2020-05-09T09:23:06.788Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,4.0,1.0,1
STA_Piaz,541955.75,305197.5,WNS_FLUX,544449.0,304928.8438,2020-05-09T09:23:11.693Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,11.0,11.0,1
VSG_Hulk,589519.6875,288351.2813,STA_Piaz,541114.0,305471.5625,2020-05-09T09:23:20.638Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapFNFal_C,2,1.0,1.0,1
APK_KIMGONI,621447.8125,335443.7813,VLG_DAEVA,605270.125,321230.9375,2020-05-09T09:23:37.470Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapFNFal_C,2,7.0,4.0,1
STA_Jungdong,532981.0,313976.625,WNS_UNnamde,536067.25,313183.125,2020-05-09T09:23:56.845Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,PlayerFemale_A_C,2,27.0,11.0,1
WNS_Hyeok,556865.875,317476.0,STA_YunJong,555184.75,318222.3438,2020-05-09T09:24:26.487Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,PlayerFemale_A_C,2,9.0,9.0,1
WNS_Hyeok,556837.3125,317420.4375,STA_Jungdong,553936.25,319075.3125,2020-05-09T09:24:26.498Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapSCAR-L_C,2,9.0,9.0,1
STA_Piaz,541300.8125,305291.2188,WNS_xBellka,554713.0625,306078.8438,2020-05-09T09:24:30.307Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,PlayerFemale_A_C,2,11.0,11.0,1
ENT_Seongjang,582603.125,335536.4375,LVG_Kali,563505.5625,337172.2188,2020-05-09T09:25:00.291Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,PlayerFemale_A_C,2,17.0,5.0,1
GRF_Asura,622406.0625,349212.4688,APK_Rain1ng,625288.75,347658.125,2020-05-09T09:25:15.953Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,26.0,10.0,1
APK_KIMGONI,623851.625,332892.2188,GRF_Minsung,615343.6875,342169.5625,2020-05-09T09:25:19.926Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapFNFal_C,2,7.0,4.0,1
APK_NEFiEX,628365.625,337448.5938,GRF_Asura,623752.6875,347467.0625,2020-05-09T09:25:34.942Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapFNFal_C,2,3.0,4.0,1
APK_Hwan2da,625948.5625,330356.2188,GRF_2tap,616304.625,347039.6875,2020-05-09T09:25:37.320Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapFNFal_C,2,5.0,4.0,1
DWG_DoYa,564387.8125,310888.6875,WNS_Hyeok,562263.4375,312105.625,2020-05-09T09:25:40.507Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,20.0,7.0,1
APK_NEFiEX,633622.375,315448.125,WCS_Hanya,605058.0625,321199.6563,2020-05-09T09:26:35.743Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapFNFal_C,2,3.0,4.0,1
LVG_Sparrow,590135.1875,302179.9063,DWG_DoYa,573095.8125,313842.1875,2020-05-09T09:26:40.198Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapMini14_C,2,18.0,6.0,1
ENT_indigo,605839.6875,334237.2188,ENT_indigo,605839.6875,334237.2188,2020-05-09T09:27:24.006Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,PlayerFemale_A_C,2,57.0,5.0,1
VSG_WICK2D,595793.5,300563.8438,LVG_Dowon,592094.875,302969.0938,2020-05-09T09:27:33.947Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,PlayerFemale_A_C,2,4.0,1.0,1
VSG_WICK2D,595847.1875,300572.3125,LVG_ZeniTh,591820.25,303310.6563,2020-05-09T09:27:33.956Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,PlayerFemale_A_C,2,4.0,1.0,1
VSG_Menteul,583530.6875,307880.3438,LVG_Sparrow,591157.25,302508.9375,2020-05-09T09:27:33.965Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapSCAR-L_C,2,13.0,1.0,1
APK_NEFiEX,629167.375,316443.7188,ENT_kAyle,605125.5,321021.5,2020-05-09T09:28:45.359Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,BP_MolotovFireDebuff_C,2,3.0,4.0,1
APK_Hwan2da,607032.3125,320483.0625,ENT_Seongjang,605619.75,321035.875,2020-05-09T09:28:53.414Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,5.0,4.0,1
VSG_Hulk,587942.9375,301023.0,APK_KIMGONI,610423.5,327978.0625,2020-05-09T09:29:08.121Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,BattleRoyaleModeController_Def_C,2,1.0,1.0,1
OPGG_Silky,617819.5,308200.4375,emT_seoul,611242.625,292728.625,2020-05-09T09:29:10.362Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapMini14_C,2,16.0,3.0,1
APK_Hwan2da,606058.4375,321282.75,ENT_Under,605149.9375,321857.7188,2020-05-09T09:29:10.599Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,5.0,4.0,1
VSG_Hulk,598396.375,319780.5313,APK_Hwan2da,606091.9375,321648.2188,2020-05-09T09:30:38.969Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,ProjGrenade_C,2,1.0,1.0,1
OPGG_int,617540.125,310308.1563,APK_NEFiEX,619062.625,309332.6875,2020-05-09T09:30:43.080Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapHK416_C,2,2.0,3.0,1
VSG_Hulk,603550.6875,316745.3125,OPGG_int,618006.6875,307958.2188,2020-05-09T09:31:39.917Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,PlayerFemale_A_C,2,1.0,1.0,1
emT_LeClo,617221.1875,302895.2188,OPGG_Silky,615869.625,305130.7188,2020-05-09T09:31:39.928Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,WeapAK47_C,2,14.0,2.0,1
emT_Draft,615859.625,304091.0938,emT_LeClo,616215.875,303610.0,2020-05-09T09:32:23.165Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,PlayerMale_A_C,2,50.0,2.0,1
emT_Draft,615847.875,304067.75,emT_Draft,615847.875,304067.75,2020-05-09T09:32:23.176Z,76f43e88-db68-4697-be1a-7f2d91508e9d,Baltic_Main,BP_FireEffectController_C,2,50.0,2.0,1
DWG_CRIS,409316.4688,314533.1875,DNW_Raeng,407750.3125,319099.5313,2020-05-08T12:17:25.151Z,8302d4e0-abca-4a87-b695-e5773950fb0c,Baltic_Main,WeapFNFal_C,0,4.0,6.0,0
DWG_mickey,426084.1875,300418.625,DNW_DG98,431555.5313,299737.9063,2020-05-08T12:17:42.381Z,8302d4e0-abca-4a87-b695-e5773950fb0c,Baltic_Main,WeapSCAR-L_C,0,19.0,6.0,0
FPC_Cross,471850.4688,359136.0625,T1_Rex,469010.7813,359115.9063,2020-05-08T12:18:27.618Z,8302d4e0-abca-4a87-b695-e5773950fb0c,Baltic_Main,WeapHK416_C,0,15.0,11.0,0
FPC_YAYAVA,479711.875,347911.5625,T1_JeffLocka,476823.2813,344089.7188,2020-05-08T12:18:30.401Z,8302d4e0-abca-4a87-b695-e5773950fb0c,Baltic_Main,WeapHK416_C,0,30.0,11.0,0
T1_Akad,476838.0625,346217.3438,FPC_YAYAVA,479118.4688,347924.125,2020-05-08T12:18:35.086Z,8302d4e0-abca-4a87-b695-e5773950fb0c,Baltic_Main,WeapHK416_C,0,31.0,14.0,0
